num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,11,14,40,39,12,27,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,17,20,45,41,43,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,23,26,50,48,66,69,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,29,32,56,52,93,96,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,35,38,63,64,124,127,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,44,70,67,159,162,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,47,50,71,73,198,201,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,56,81,80,241,244,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,71,83,109,116,288,291,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,91,89,148,127,339,342,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,108,127,158,162,394,397,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,11,14,40,39,12,27,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,17,20,45,41,43,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,23,26,50,48,66,69,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,29,32,56,52,93,96,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,35,38,63,64,124,127,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,44,70,67,159,162,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,47,50,71,73,198,201,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,56,81,80,241,244,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,66,76,99,118,288,291,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,89,94,116,141,339,342,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,100,108,188,160,394,397,3,1,216,0.0,0.0,0.0
